医院简介,医院类别,id_number,医院名称,医院等级,单位地址,邮    编,所属区县
<br>,社区卫生站,2162011,西城区什刹海街道鼓楼社区卫生服务站,未评级,北京市西城区旧鼓楼大街大石桥胡同6号, ,西城区
<br>,社区卫生站,2162010,西城区什刹海街道德内社区卫生服务站,未评级,西城区鼓楼西大街220号, ,西城区
<br>,社区卫生站,2162066,北京市西城区广安门外街道车站西街社区卫生服务站,未评级,北京市西城区广外车站西街17号院1号楼北侧4段、5段, ,西城区
<br>,社区卫生站,2162064,北京市西城区广安门外街道小马厂社区卫生服务站,未评级,北京市西城区广外小马厂1号院6号楼底商, ,西城区
<br>,社区卫生站,2162063,北京市西城区广安门外街道马连道社区卫生服务站,未评级,北京市西城区广外马连道中新佳园一区8号楼一层, ,西城区
<br>,社区卫生站,2162055,西城区德胜街道大街西社区卫生服务站,未评级,西城区德外教场口街9号院7号楼一层, ,西城区
<br>,社区卫生站,2162054,西城区展览路街道新华里社区卫生服务站,未评级,西城区车公庄大街北里5栋大楼北侧, ,西城区
<br>,社区卫生站,2162052,西城区德胜街道裕中西里社区卫生服务站,未评级,西城区裕中西里28号楼一层, ,西城区
<br>,社区卫生站,2162062,北京市西城区金融街街道金融社区卫生服务站,未评级,北京市西城区复兴门南大街丁2号配楼, ,西城区
<br>,社区卫生站,2162044,西城区什刹海街道柳荫街社区卫生服务站,未评级,西城区德内大街刘海胡同11号, ,西城区
<br>,社区卫生站,2162041,新街口街道西里社区卫生服务站,未评级,北京市西城区西里三区甲2号楼2门, ,西城区
<br>,社区卫生站,2162040,西城区月坛街道京安社区卫生服务站,未评级,西城区莲花池东路甲5号院6号楼101、107室, ,西城区
<br>,社区卫生站,2162039,西城区德胜街道双秀社区卫生服务站,未评级,北京市西城区德外马甸南村甲9号, ,西城区
<br>,社区卫生站,2162038,西城区德胜街道黄寺社区卫生服务站,未评级,北京市西城区黄寺大街24号院3号楼西侧平房、北京市西城区黄寺大街24号院19号楼一层107房间, ,西城区
<br>,社区卫生站,2162037,西城区月坛街道复北社区卫生服务站,未评级,西城区复兴门北大街甲7号楼, ,西城区
<br>,社区卫生站,2162036,西城区月坛街道木樨地社区卫生服务站,未评级,西城区木樨地北里甲3号院3号, ,西城区
<br>,社区卫生站,2162035,西城区新街口街道官园社区卫生服务站,未评级,北京市西城区育强胡同甲20号, ,西城区
<br>,社区卫生站,2162034,北京市西城区展览路街道百南社区卫生服务站,未评级,西城区北露园2号楼平房, ,西城区
<br>,社区卫生站,2162033,西城区展览路街道南礼士路社区卫生服务站,未评级,西城区万明园小区5号楼, ,西城区
<br>,社区卫生站,2162032,西城区西长安街街道翠花社区卫生服务站,未评级,北京市西城区前细瓦厂31号, ,西城区
<br>,社区卫生站,2162031,西城区西长安街街道互助社区卫生服务站,未评级,北京市西城区西单北大街6号, ,西城区
<br>,社区卫生站,2162030,西城区德胜街道德新社区卫生服务站,未评级,北京市西城区新明胡同2号楼一层, ,西城区
<br>,对外综合,3161001,北京市东城区龙潭社区卫生服务中心,一级,北京市崇文区光明中街25号, ,东城区
<br>,对外专科,3155002,北京市崇文口腔医院,一级,崇文区东花市北里西区24号楼, ,东城区
<br>,对外专科,3155001,首都医科大学附属北京口腔医院,三级,崇文区天坛西里4号、东城区锡拉胡同11号, ,东城区
<br>,对外综合,3153001,北京市东城区体育馆路社区卫生服务中心,一级,北京市崇文区法华南里25号楼西侧, ,东城区
<br>,对外专科,3152001,北京市东城区第二妇幼保健院,二级,北京市崇文区法华南里２５号楼东侧, ,东城区
<br>,对外中医,3151022,北京同仁堂中医医院,二级,北京市崇文区西打磨厂46号, ,东城区
<br>,对外中医,3151021,北京崇文中方中医医院,一级,北京市东城区定安里27号, ,东城区
<br>,对外中医,3151019,北京华都中医医院,一级,北京市崇文区安化北里丙1号, ,东城区
<br>,对外中医,3151002,北京国医药研究院天易中医门诊部,未评级,北京市东城区金鱼池东区10号楼首层和半地下, ,东城区
<br>,对外综合,3130001,北方导航科技集团有限公司华光门诊部,未评级,北京市崇文区珠市口东大街346号, ,东城区
<br>,对外专科,3111001,国家体育总局运动医学研究所体育医院,一级,北京市崇文区体育馆路4号西门, ,东城区
<br>,对外综合,3110023,北京东城东华医院,一级,北京市崇文区体育馆西路6号, ,东城区
<br>,对外综合,3110020,北京景泰医院,一级,北京市崇文区安乐林路10号, ,东城区
<br>,对外综合,3110018,北京市东城区永定门外社区卫生服务中心,一级,北京市丰台区蒲黄榆二里2号院, ,东城区
<br>,对外中医,3110007,北京国龙中医医院,一级,北京市崇文区珠市口东大街155号, ,东城区
<br>,对外综合,3110005,北京市东城区天坛社区卫生服务中心,一级,北京市崇文区粉厂胡同57号, ,东城区
<br>,对外中医,3110003,北京市东城区第一人民医院,二级,崇文区永外大街130号, ,东城区
<br>,对外综合,3110002,北京市普仁医院（北京市第四医院）,二级,崇文区崇文门外大街100号, ,东城区
<br>,对外综合,3110001,首都医科大学附属北京天坛医院,三级,崇文区天坛西里六号, ,东城区
<br>,社区卫生站,2162067,北京市西城区广安门外街道莲花河社区卫生服务站,未评级,北京市西城区莲花河胡同2号院1号楼西南角一层101号底商 , ,西城区
<br>,社区卫生站,2162009,西城区什刹海街道白米社区卫生服务站,未评级,西城区地外大街133号, ,西城区
<br>,社区卫生站,23162058,北京市通州区宋庄镇师姑庄社区卫生服务站,未评级,通州区宋庄镇师姑庄村368号, ,通州区
<br>,社区卫生站,5162168,北京市朝阳区酒仙桥街道南路社区卫生服务站,未评级,北京市朝阳区酒仙桥十一街坊21楼后, ,朝阳区
<br>,社区卫生站,11162057,北京市房山区长阳镇长龙苑社区卫生服务站,未评级,北京市房山区长阳镇长龙苑, ,房山区
<br>,对外综合,3161002,北京市东城区东花市社区卫生服务中心,一级,北京市东城区广渠家园13号楼, ,东城区
<br>,对内,4100033,北京市先农坛体育场门诊部,未评级,西城区先农坛体育场内, ,西城区
<br>,社区卫生站,3162026,北京市东城区前门街道前门社区卫生服务站,未评级,北京市东城区草厂六条4号, ,东城区
<br>,社区卫生站,3162025,北京市东城区龙潭街道龙潭北里社区卫生服务站,未评级,北京市崇文区夕照寺街35、37号, ,东城区
<br>,社区卫生站,3162024,北京市东城区东花市街道忠实里社区卫生服务站,未评级,北京市崇文区忠实里西区7号楼1层106, ,东城区
<br>,社区卫生站,3162017,北京市东城区崇文门外街道都市馨园社区卫生服务站,未评级,北京市崇文区兴隆都市馨园13号楼D102—103, ,东城区
<br>,社区卫生站,3162016,北京市东城区天坛街道天坛东里社区卫生服务站,未评级,北京市崇文区天坛东里南区79号, ,东城区
<br>,社区卫生站,3162015,北京市东城区崇文门外街道新景家园社区卫生服务站,未评级,北京市崇文区西花市大街62、64号, ,东城区
<br>,社区卫生站,3162014,北京市东城区永定门外街道富莱茵社区卫生服务站,未评级,北京市崇文区沙子口路72号富莱茵小区9-1-101, ,东城区
<br>,社区卫生站,3162013,北京市东城区龙潭街道幸福家园社区卫生服务站,未评级,北京市崇文区幸福家园19号楼1101、1102号, ,东城区
<br>,社区卫生站,3162012,北京市东城区体育馆路街道长青园社区卫生服务站,未评级,北京市崇文区长青园16号楼迤南2-2-1-72-29, ,东城区
<br>,社区卫生站,3162010,北京市东城区永定门外街道望坛社区卫生服务站,未评级,北京市崇文区永定门外桃杨路二条2号, ,东城区
<br>,社区卫生站,3162009,北京市东城区体育馆路街道法华寺社区卫生服务站,未评级,北京市崇文区体育馆西路1号, ,东城区
<br>,社区卫生站,3162007,北京市东城区天坛街道天坛南里社区卫生服务站,未评级,北京市崇文区永内东街西里11号, ,东城区
<br>,社区卫生站,3162011,北京市东城区永定门外街道东革新里社区卫生服务站,未评级,北京市崇文区东革新里40号, ,东城区
<br>,社区卫生站,3162006,北京市东城区天坛街道金鱼池社区卫生服务站,未评级,北京市崇文区金鱼池小区西区13楼1单元001，002，101，102室和16楼5单元103，104室, ,东城区
<br>,社区卫生站,3162005,北京市东城区永定门外街道景泰西里社区卫生服务站,未评级,崇文区景泰西里西区8号楼首层, ,东城区
<br>,社区卫生站,3162003,北京市东城区东花市街道东花市南里社区卫生服务站,未评级,北京市崇文区东花市南里东区13号楼107－108, ,东城区
<br>,社区卫生站,3162002,北京市东城区东花市街道铁辘轳把社区卫生服务站,未评级,北京市崇文区东花市大街33号, ,东城区
<br>,社区卫生站,3162001,北京市东城区龙潭街道左安门社区卫生服务站,未评级,北京市崇文区左安蒲园1号楼旁平房, ,东城区
<br>,对外综合,4110001,首都医科大学宣武医院,三级,北京市西城区长椿街45号，北京市西城区鸭子桥路47号, ,西城区
<br>,社区卫生站,4110030,北京市西城区陶然亭街道畅柳园社区卫生服务站,未评级,北京市西城区南华里2号楼西门, ,西城区
<br>,对外综合,5110013,北京市朝阳区太阳宫社区卫生服务中心,一级,朝阳区西坝河光熙门北里34号楼, ,朝阳区
<br>,对外综合,5110012,北京市朝阳区亚运村社区卫生服务中心,一级,朝阳区安慧里一区17楼, ,朝阳区
<br>,对外中医,5110011,北京中医药大学第三附属医院,三级,朝阳区安定门外小关街51号，北京市海淀区西四环中路39号, ,朝阳区
<br>,对外综合,5110010,航空总医院,三级,朝阳区安外北苑三号院, ,朝阳区
<br>,对内,4111001,北京印钞有限公司医院,一级,北京市西城区白广路26号, ,西城区
<br>,对外综合,4110016,北京市西城区证仁医院,一级,北京市西城区右安门西街临4号, ,西城区
<br>,对外综合,4110015,北京市宣武区天桥医院,一级,北京市西城区北纬路11号, ,西城区
<br>,对外综合,4110013,北京市健宫医院,二级,北京市西城区儒福里6号, ,西城区
<br>,对外综合,4110012,北京市监狱管理局清河分局医院,二级,京山线茶淀站清河农场五科西街, ,西城区
<br>,对外综合,4110011,北京市西城区大栅栏社区卫生服务中心,一级,北京市西城区煤市街152号, ,西城区
<br>,对外综合,4110010,北京市西城区陶然亭社区卫生服务中心,一级,北京市西城区陶然亭路12号, ,西城区
<br>,对外综合,4110008,北京市西城区白纸坊社区卫生服务中心,一级,北京市西城区新安中里4号、北京市西城区枣林前街70号中环办公楼3楼333、334室, ,西城区
<br>,对外综合,4110007,北京市西城区椿树社区卫生服务中心,一级,北京市西城区西琉璃厂63号, ,西城区
<br>,对外综合,4110006,北京市西城区广内社区卫生服务中心,一级,北京市西城区校场五条49号, ,西城区
<br>,对外中医,4110005,北京市西城区广外医院（北京市西城区宣武老年病医院）,二级,北京市西城区广外三义里甲2号、西城区上斜街61号, ,西城区
<br>,对外中医,4110004,北京市回民医院,三级,北京市西城区右安门内大街11号, ,西城区
<br>,对外综合,4110003,北京市监狱管理局中心医院,二级,北京市西城区右安门东街9号  大兴区新居里甲1号, ,西城区
<br>,对外综合,4110002,首都医科大学附属北京友谊医院,三级,北京市西城区永安路95号, ,西城区
<br>,对外综合,5110014,北京市朝阳区左家庄社区卫生服务中心,一级,朝阳区顺源街01楼, ,朝阳区
<br>,对外综合,5110042,北京市朝阳区东风社区卫生服务中心,一级,北京市朝阳区南十里居40号，北京市朝阳区石佛营西里29号楼。, ,朝阳区
<br>,对外综合,5110040,民航总医院,三级,朝阳区朝外高井甲1号, ,朝阳区
<br>,对外综合,5110038,北京市朝阳区常营社区卫生服务中心,一级,朝阳区常营回族乡西, ,朝阳区
<br>,对外综合,5110036,北京市朝阳区高碑店社区卫生服务中心,一级,北京市朝阳区高碑店乡高碑店村250号, ,朝阳区
<br>,对外综合,5110035,北京市朝阳区三里屯社区卫生服务中心,一级,北京市朝阳区北三里屯, ,朝阳区
<br>,对外综合,5110034,北京市朝阳区将台社区卫生服务中心,一级,朝阳区酒仙桥路49号, ,朝阳区
<br>,对外综合,5110033,北京市朝阳区垡头社区卫生服务中心,一级,朝阳区垡头金蝉北里19楼, ,朝阳区
<br>,对外综合,5110031,北京市朝阳区来广营社区卫生服务中心,一级,北京市朝阳区朝来家园赢秋苑小区北侧综合楼, ,朝阳区
<br>,对外中医,5110030,北京朝阳中西医结合急诊抢救中心,三级,北京市朝阳区十八里店乡周家庄村123号, ,朝阳区
<br>,对外综合,5110028,北京市朝阳区安贞社区卫生服务中心（北京市朝阳区安华老年病医院）,一级,朝阳区安华西里二区11楼, ,朝阳区
<br>,对外综合,5110024,北京市朝阳区团结湖社区卫生服务中心,一级,朝阳区团结湖北三条7号楼, ,朝阳区
<br>,对外综合,5110022,北京市朝阳区南磨房社区卫生服务中心,一级,朝阳区南磨房乡西大望路29号/北京市朝阳区百子湾东里101号楼, ,朝阳区
<br>,对外综合,5110021,北京市朝阳区劲松社区卫生服务中心,一级,朝阳区劲松五区501楼, ,朝阳区
<br>,对外综合,5110027,北京市朝阳区三间房社区卫生服务中心,一级,朝阳区双桥中路火车站南, ,朝阳区
<br>,对外综合,5110019,北京市朝阳区双桥医院,二级,朝阳区双桥东路, ,朝阳区
<br>,对外综合,5110018,北京市朝阳区平房社区卫生服务中心,一级,北京市朝阳区姚家园西里1号院1号搂, ,朝阳区
<br>,对外综合,5110017,北京市朝阳区崔各庄社区卫生服务中心,一级,朝阳区首都机场路北皋北，北京市朝阳区京旺家园一区3号楼, ,朝阳区
<br>,对外综合,5110016,北京市朝阳区豆各庄社区卫生服务中心,一级,朝阳区豆各庄乡, ,朝阳区
<br>,对外综合,5110015,北京市朝阳区金盏第二社区卫生服务中心,一级,朝阳区金盏大街2号，北京市朝阳区金盏乡楼梓庄中心街104号, ,朝阳区
<br>,对外综合,5110048,北京市朝阳区十八里店社区卫生服务中心,一级,朝阳区十八里店乡周庄, ,朝阳区
<br>,对外专科,5110095,首都儿科研究所附属儿童医院,三级,北京市朝阳区雅宝路2号:北京市西城区月坛南街1号, ,朝阳区
<br>,对外综合,5110072,北京国门医院,一级,北京市朝阳区北皋村1号, ,朝阳区
<br>,对外专科,5110071,北京五洲妇儿医院,二级,北京市朝阳区西大望路24号, ,朝阳区
<br>,对外综合,5110069,北京朝阳凌和望京医院,一级,北京市朝阳区宏昌路望京西园一区120楼, ,朝阳区
<br>,对外综合,5110068,北京东方博大医院,一级,北京市朝阳区华威西里55号, ,朝阳区
<br>,对外综合,5110067,北京普祥医院,一级,北京市朝阳区大山子南里甲2号, ,朝阳区
<br>,对外综合,5110066,北京惠兰医院,一级,北京市朝阳区望京北路18号, ,朝阳区
<br>,对外中医,5110064,北京北亚中医医院,一级,北京市朝阳区安定门外安苑里1号院北楼, ,朝阳区
<br>,对外综合,5110063,北京市朝阳区潘家园第二社区卫生服务中心（北京市朝阳区潘家园医院）,一级,北京市朝阳区松榆里22号楼, ,朝阳区
<br>,对外综合,5110062,中国建筑材料科学研究总院管庄东里医院,一级,北京市朝阳区管庄东里1号, ,朝阳区
<br>,对外综合,5110061,北京市第五建筑工程公司职工医院,一级,北京市朝阳区红庙柴家湾5号, ,朝阳区
<br>,对外中医,5110060,北京广仁中西医结合医院,一级,北京市朝阳区农光里112号楼南综合楼, ,朝阳区
<br>,对外综合,5110054,北京市朝阳区六里屯社区卫生服务中心（北京城建老年病医院）,一级,北京市朝阳区水碓子东路15号, ,朝阳区
<br>,对外综合,5110052,北京首都国际机场医院（北京首都国际机场急救中心）,二级,北京市朝阳区机场南路东里17号, ,朝阳区
<br>,对外综合,5110050,北京市朝阳区孙河社区卫生服务中心,一级,北京市朝阳区孙河乡西甸村, ,朝阳区
<br>,对外综合,5110049,北京市朝阳区王四营社区卫生服务中心,一级,朝阳区王四营乡政府东侧, ,朝阳区
<br>,对外综合,5110047,北京市朝阳区小红门社区卫生服务中心,一级,北京市朝阳区鸿博家园五区临2号, ,朝阳区
<br>,对外综合,5110046,北京市朝阳区呼家楼第二社区卫生服务中心（北京朝阳光华医院）,一级,北京市朝阳区呼家楼南里1号, ,朝阳区
<br>,对外综合,5110045,北京市朝阳区南磨房第二社区卫生服务中心,一级,朝阳区双龙南里101楼, ,朝阳区
<br>,对外综合,5110141,北京市朝阳区潘家园社区卫生服务中心,未评级,北京市朝阳区潘家园华威里25号, ,朝阳区
<br>,对外综合,5110155,北京市朝阳区东坝社区卫生服务中心,未评级,北京市朝阳区东坝乡郊野公园北门路西, ,朝阳区
<br>,对外综合,5110152,北京市朝阳区管庄第二社区卫生服务中心,未评级,北京市朝阳区管庄地区瑞祥里小区17号楼, ,朝阳区
<br>,对外综合,5110144,北京市朝阳区香河园社区卫生服务中心,未评级,北京市朝阳区柳芳南里15号, ,朝阳区
<br>,对外综合,5110143,北京市朝阳区东湖社区卫生服务中心,未评级,北京市朝阳区望京花园东区204号楼, ,朝阳区
<br>,对外综合,5110142,北京市朝阳区八里庄社区卫生服务中心,未评级,北京市朝阳区延静西里11楼, ,朝阳区
<br>,对外综合,5110140,北京市朝阳区双井社区卫生服务中心,未评级,北京市朝阳区广渠门外大街31号, ,朝阳区
<br>,对外综合,5111004,北京市朝阳区酒仙桥社区卫生服务中心,一级,朝阳区酒仙桥十街坊6号, ,朝阳区
<br>,对外综合,5111003,首都经济贸易大学门诊部,未评级,朝阳区金台里２号, ,朝阳区
<br>,对外综合,5111002,北京工业大学医院,一级,朝阳区平乐园100号, ,朝阳区
<br>,对外综合,5111001,对外经济贸易大学医院,未评级,朝阳区惠新东街, ,朝阳区
<br>,对外综合,5110267,北京市朝阳区双井第二社区卫生服务中心,未评级,北京市朝阳区百子湾南二路94号, ,朝阳区
<br>,对外综合,5110259,北京朝阳急诊抢救中心,二级,北京市朝阳区周庄嘉园东里27号楼 北京市朝阳区大羊坊路519号, ,朝阳区
<br>,对外综合,5110251,北京市朝阳区和平街社区卫生服务中心,未评级,北京市朝阳区和平街13区1号院1号楼四层、五层，2号楼一层东侧，7号楼一至五层, ,朝阳区
<br>,对外综合,5110245,北京西直河仁安医院,一级,北京市朝阳区十八里店乡西直河村村委会南院, ,朝阳区
<br>,对外综合,5110240,北京市朝阳区麦子店社区卫生服务中心,未评级,北京市朝阳区朝阳公园路甲11号（地下一层、地上一、二层西半部，三、四层）, ,朝阳区
<br>,对外综合,5110203,北京市朝阳区奥运村社区卫生服务中心,一级,北京市朝阳区天居园9号楼105、10号楼106, ,朝阳区
<br>,对外综合,5110180,北京海文医院,一级,北京市朝阳区华威北里甲10号, ,朝阳区
<br>,对外综合,5110139,北京市朝阳区朝外社区卫生服务中心,未评级,北京市朝阳区工体南路6号, ,朝阳区
<br>,对外综合,5110138,北京市朝阳区崔各庄第二社区卫生服务中心,未评级,北京市朝阳区崔各庄乡京旺家园一区三号楼, ,朝阳区
<br>,对外综合,5111005,北京市朝阳区八里庄第二社区卫生服务中心,一级,北京市朝阳区十里堡东里119号楼、北京市朝阳区十里堡北里甲2号楼, ,朝阳区
<br>,对内,5131001,北京第二外国语学院门诊部,未评级,朝阳区定福庄南里1号, ,朝阳区
<br>,对外综合,5130002,北京正德堂医药有限责任公司正德堂中西医结合门诊部,未评级,北京市朝阳区和平街10区3号楼1号, ,朝阳区
<br>,对外综合,5130001,中国国际贸易中心有限公司门诊部,未评级,北京市朝阳区建外大街1号, ,朝阳区
<br>,对外综合,5120002,北京市朝阳区黑庄户社区卫生服务中心,一级,朝阳区黑庄户乡, ,朝阳区
<br>,对内,5111016,人民日报社门诊部,未评级,0, ,朝阳区
<br>,对外综合,5111015,路桥集团第一公路工程局周井医院,一级,北京市朝阳区管庄周井大院, ,朝阳区
<br>,对内,5141003,北京服装学院卫生所,未评级,朝阳区樱花东街甲2号, ,朝阳区
<br>,对内,5141002,北京青年政治学院医务室,未评级,朝阳区望京中环南路4号, ,朝阳区
<br>,对内,5141005,中国社会科学院研究生院医务室,未评级,朝阳区望京中环南路1号, ,朝阳区
<br>,对内,5141001,北京联合大学师范学院医务室,未评级,朝阳区安定门外，外馆斜街甲5号, ,朝阳区
<br>,对内,5131012,北京市塑料三厂门诊部,未评级,北京市朝阳区南皋路, ,朝阳区
<br>,社区卫生站,5131011,北京市朝阳区亚运村街道安翔里社区卫生服务站（航空总医院长空门诊部),未评级,北京市朝阳区安祥里1号, ,朝阳区
<br>,对内,5131009,中国国际航空股份有限公司门诊部,未评级,北京市朝阳区首都国际机场, ,朝阳区
<br>,对内,5131008,中铁十六局集团有限公司机关门诊部,未评级,北京市朝阳区红松园北里甲2号, ,朝阳区
<br>,对外综合,5131005,北京城建道桥建设集团有限公司门诊部,未评级,朝阳区西大望路12号, ,朝阳区
<br>,对内,5131003,北京东电实业开发公司医务室,未评级,朝阳区酒仙桥红霞中路, ,朝阳区
<br>,对内,5131002,中国传媒大学门诊部,未评级,朝阳区定福庄南里７号, ,朝阳区
<br>,对外综合,5111012,北京七星华电科技集团有限责任公司医院,一级,北京市朝阳区大山子北里29楼, ,朝阳区
<br>,对外综合,5111008,北京朝阳黄庄医院,一级,北京市朝阳区大黄庄南里16号楼, ,朝阳区
<br>,对内,5141004,北京中医药大学东区医务室,未评级,朝阳区望京中环南路6号, ,朝阳区
<br>,对内,5141021,北京赛盛泰康企业管理服务有限公司门诊部,未评级,北京市朝阳区百子湾路甲31号, ,朝阳区
<br>,对内,5141018,中国音乐学院医务室,未评级,朝阳区德外丝竹园2号, ,朝阳区
<br>,对内,5141017,北京信息科技大学医务室,未评级,朝阳区北四环中路３５号, ,朝阳区
<br>,对内,5141013,北京中医药大学卫生所,未评级,朝阳区和平街北口11号, ,朝阳区
<br>,对内,5141012,北京联合大学生物化学工程学院医务室,未评级,朝阳区垡头西里三区18号, ,朝阳区
<br>,社区卫生站,5141035,北京市朝阳区三间房地区三间房南里社区卫生服务站,未评级,北京市朝阳区三间房南里4号, ,朝阳区
<br>,对内,5141033,北京外交人员服务局卫生所,未评级,北京市朝阳区麦子店枣营北里33楼1层；北京市朝阳区光华路44号；北京市朝阳区朝内大街223号。, ,朝阳区
<br>,对内,5141031,北京杰地实业总公司卫生所,未评级,北京市朝阳区西大望路6号, ,朝阳区
<br>,对内,5141029,中国中信有限公司医务室,未评级,北京市朝阳区新源南路6号京城大厦, ,朝阳区
<br>,对内,5141028,中国纺织科学研究院卫生所,未评级,北京市朝阳区延静里中街3号, ,朝阳区
<br>,对内,5141032,北京人民广播电台卫生所,未评级,北京市朝阳区建国门外大街14号, ,朝阳区
<br>,对内,5141027,煤炭科学技术研究院有限公司卫生所,未评级,北京市朝阳区和平里青年沟东路5号, ,朝阳区
<br>,对内,5141024,北京中天北人建筑工程有限公司卫生所,未评级,朝阳区东三环南路48号, ,朝阳区
<br>,对内,5141023,北京东方石油化工有限公司有机化工厂卫生所,未评级,北京市朝阳区垂杨柳南里6号楼平房, ,朝阳区
<br>,对内,5141011,北京化工大学卫生所,未评级,朝阳区北三环东路15号, ,朝阳区
<br>,对内,5141009,北京联合大学门诊部,未评级,朝阳区北四环东路97号, ,朝阳区
<br>,对内,5141008,清华大学美术学院卫生所,未评级,北京市朝阳区光华路15号院（泰达时代中心）4号楼, ,朝阳区
<br>,对内,5141007,北京联合大学商务学院医务室,未评级,朝阳区延静东里甲3号, ,朝阳区
<br>,对内,5141006,中央美术学院医务室,未评级,北京市朝阳区花家地南街8号, ,朝阳区
<br>,对内,5141036,北京飞机维修工程有限公司卫生所,未评级,首都机场北京飞机工程有限公司院内, ,朝阳区
<br>,对外中医,5151175,北京京师中医医院,一级,北京市朝阳区团结湖北三条甲4号（东院）, ,朝阳区
<br>,对外中医,5151253,北京东苑中医医院,二级,北京市朝阳区朝来绿色家园广华居18号、19号底商, ,朝阳区
<br>,对外中医,5151006,北京中京苑医学科学研究院恒安中医院,一级,北京市朝阳区西大望路甲27号, ,朝阳区
<br>,对外中医,5151005,中国藏学研究中心北京藏医院,二级,北京市朝阳区小关北里218号, ,朝阳区
<br>,对外专科,5152247,北京玛丽妇婴医院,二级,北京市朝阳区和平里北街5号, ,朝阳区
<br>,对外专科,5152001,北京市朝阳区妇幼保健院,二级,北京市朝阳区潘家园华威里25号, ,朝阳区
<br>,对外中医,5151262,北京弘医堂中医医院,一级,北京市朝阳区团结湖北路2号, ,朝阳区
<br>,对外中医,5151260,北京朝阳国医之家中医医院,一级,北京市朝阳区酒仙桥路26号院1号楼1至2层A08、1层A09、地下一层, ,朝阳区
<br>,对外中医,5151182,北京中海中医医院,一级,北京市朝阳区松榆北路5号楼, ,朝阳区
<br>,对外中医,5151179,北京黄枢微创骨伤中医医院,一级,北京市朝阳区金台路25号搂北侧, ,朝阳区
<br>,对外中医,5151004,北京广慈中医药研究院广济中医医院,一级,北京市朝阳区安华西里一区十二号楼, ,朝阳区
<br>,对外中医,5151003,中国中医科学院望京医院,三级,北京市朝阳区望京中环南路6号、北京市东城区东直门南小街甲16号（骨伤医疗中心）, ,朝阳区
<br>,对外综合,5151002,北京市朝阳区首都医科大学附属北京安贞医院大屯社区卫生服务中心,一级,朝阳区安慧北里逸园甲10号楼, ,朝阳区
<br>,对外中医,5151001,北京市朝阳区中医医院,二级,朝阳区工人体育场南路六号, ,朝阳区
<br>,对内,5141044,石油化工管理干部学院医务室,未评级,北京市朝阳区立水桥北甲1号, ,朝阳区
<br>,对内,5141043,中国石化工程建设公司医务室,未评级,北京市朝阳区安慧北里安园21号, ,朝阳区
<br>,对内,5141041,中国海洋石油总公司医务室,未评级,北京市东城区朝阳门北大街25号614A室、北京市东城区东直门外小街6号海油大厦903室, ,东城区
<br>,对内,5141038,中国农业机械化科学研究院卫生所,未评级,北京市朝阳区德胜门外北沙滩1号院, ,朝阳区
<br>,对内,5141037,国家奥林匹克体育中心卫生所,未评级,北京市朝阳区安定门外安定路1号, ,朝阳区
<br>,对外专科,5153001,北京市朝阳区第三医院,二级,北京市朝阳区双桥南路甲8号；北京市朝阳区延静西里12号楼；北京市朝阳区金盏乡金盏大街2号。, ,朝阳区
<br>,对外专科,5155011,北京朝阳糖尿病医院,一级,北京市朝阳区甜水园东里甲一号, ,朝阳区
<br>,对外专科,5155010,北京大学口腔医院第二门诊部,未评级,北京市朝阳区安立路66号, ,朝阳区
<br>,对外专科,5155009,北京市华德眼科医院,一级,北京市朝阳区金台路甜水园东街10号, ,朝阳区
<br>,对外专科,5155008,北京市朝阳区三环肿瘤医院,二级,北京朝阳区十里河352号, ,朝阳区
<br>,对内,4131002,北方物业开发有限公司医务室,未评级,北京市西城区广安门南街甲12号中国北方工业公司院内东北角一层, ,西城区
<br>,对内,4131001,北京市第一建筑工程有限公司综合门诊部,未评级,北京市西城区右安门内大街75号, ,西城区
<br>,对外专科,5155015,北京天轩脑病康复医院,未评级,北京市朝阳区西坝河东里16号, ,朝阳区
<br>,对外专科,5155013,北京垡头大柳树医院,一级,北京市朝阳区王四营路大柳树153号, ,朝阳区
<br>,对外专科,5156176,北京伟达中医肿瘤医院,二级,北京市朝阳区王四营乡官庄大队官庄路100号, ,朝阳区
<br>,对外专科,5155012,北京南区口腔医院,一级,北京市朝阳区华威北里24号楼, ,朝阳区
<br>,对外专科,5155007,北京市朝阳区桓兴肿瘤医院,二级,北京市朝阳区十八里店乡吕家营南里甲1号, ,朝阳区
<br>,对外专科,5155006,北京爱尔英智眼科医院,三级,北京市朝阳区潘家园南里12号潘家园大厦, ,朝阳区
<br>,对外专科,5155005,北京市朝阳区东区第二口腔门诊部,未评级,北京市朝阳区东大桥路甲5号, ,朝阳区
<br>,对外专科,5155004,北京市朝阳区紧急医疗救援中心,未评级,北京市朝阳区甜水园东里甲1号南院, ,朝阳区
<br>,对外专科,5155003,北京市红十字会急诊抢救中心(北京市红十字会紧急救援中心）北京市红十字会创伤医院,三级,北京市朝阳区德外清河南镇, ,朝阳区
<br>,对外专科,5155002,北京市老年病医院,二级,北京市朝阳区华严北里甲2号, ,朝阳区
<br>,对外专科,5155001,中国医学科学院肿瘤医院,三级,朝阳区潘家园南里17号, ,朝阳区
<br>,对外专科,5154002,北京市朝阳区结核病门诊部,一级,北京市朝阳区安外小关斜街, ,朝阳区
<br>,对外专科,5154001,首都医科大学附属北京胸科医院,三级,通州区北马厂97号, ,通州区
